2.3535e+02 2.4716e+01 1.1308e-01 -2.1977e+02 7.2346e-02
2.3590e+02 2.4744e+01 1.1468e-01 -2.2151e+02 7.2514e-02
2.3679e+02 2.4791e+01 1.1627e-01 -2.2322e+02 7.2788e-02
2.3770e+02 2.4839e+01 1.1786e-01 -2.2489e+02 7.3068e-02
2.3847e+02 2.4879e+01 1.1945e-01 -2.2652e+02 7.3306e-02
2.3908e+02 2.4911e+01 1.2103e-01 -2.2812e+02 7.3493e-02
2.3953e+02 2.4934e+01 1.2261e-01 -2.2968e+02 7.3629e-02
2.3979e+02 2.4948e+01 1.2417e-01 -2.3122e+02 7.3711e-02
2.3990e+02 2.4954e+01 1.2574e-01 -2.3275e+02 7.3745e-02
2.3993e+02 2.4955e+01 1.2731e-01 -2.3428e+02 7.3753e-02
2.3992e+02 2.4954e+01 1.2887e-01 -2.3582e+02 7.3750e-02
2.3980e+02 2.4948e+01 1.3043e-01 -2.3738e+02 7.3713e-02
2.3936e+02 2.4925e+01 1.3198e-01 -2.3896e+02 7.3577e-02
2.3832e+02 2.4871e+01 1.3354e-01 -2.4056e+02 7.3260e-02
2.3654e+02 2.4778e+01 1.3510e-01 -2.4217e+02 7.2713e-02
2.3407e+02 2.4648e+01 1.3668e-01 -2.4380e+02 7.1952e-02
2.3118e+02 2.4496e+01 1.3827e-01 -2.4542e+02 7.1063e-02
2.2828e+02 2.4342e+01 1.3986e-01 -2.4703e+02 7.0173e-02
2.2583e+02 2.4211e+01 1.4145e-01 -2.4862e+02 6.9419e-02
2.2414e+02 2.4120e+01 1.4304e-01 -2.5019e+02 6.8900e-02
2.2330e+02 2.4075e+01 1.4463e-01 -2.5172e+02 6.8642e-02
2.2317e+02 2.4068e+01 1.4621e-01 -2.5322e+02 6.8602e-02
2.2348e+02 2.4084e+01 1.4780e-01 -2.5468e+02 6.8697e-02
2.2401e+02 2.4113e+01 1.4939e-01 -2.5612e+02 6.8860e-02
2.2468e+02 2.4149e+01 1.5097e-01 -2.5752e+02 6.9065e-02
2.2548e+02 2.4192e+01 1.5255e-01 -2.5891e+02 6.9310e-02
2.2636e+02 2.4239e+01 1.5413e-01 -2.6028e+02 6.9582e-02
2.2716e+02 2.4282e+01 1.5571e-01 -2.6166e+02 6.9829e-02
2.2765e+02 2.4308e+01 1.5728e-01 -2.6304e+02 6.9979e-02
2.2764e+02 2.4308e+01 1.5886e-01 -2.6443e+02 6.9977e-02
2.2712e+02 2.4280e+01 1.6043e-01 -2.6582e+02 6.9815e-02
2.2619e+02 2.4230e+01 1.6199e-01 -2.6722e+02 6.9529e-02
2.2503e+02 2.4168e+01 1.6354e-01 -2.6862e+02 6.9173e-02
2.2378e+02 2.4100e+01 1.6508e-01 -2.7003e+02 6.8788e-02
2.2252e+02 2.4032e+01 1.6660e-01 -2.7144e+02 6.8401e-02
2.2130e+02 2.3967e+01 1.6810e-01 -2.7284e+02 6.8028e-02
2.2023e+02 2.3909e+01 1.6960e-01 -2.7424e+02 6.7698e-02
2.1948e+02 2.3868e+01 1.7109e-01 -2.7562e+02 6.7467e-02
2.1927e+02 2.3856e+01 1.7259e-01 -2.7699e+02 6.7403e-02
2.1977e+02 2.3883e+01 1.7410e-01 -2.7833e+02 6.7555e-02
2.2091e+02 2.3946e+01 1.7560e-01 -2.7966e+02 6.7908e-02
2.2240e+02 2.4026e+01 1.7709e-01 -2.8097e+02 6.8364e-02
2.2377e+02 2.4100e+01 1.7859e-01 -2.8226e+02 6.8785e-02
2.2469e+02 2.4149e+01 1.8009e-01 -2.8353e+02 6.9068e-02
2.2508e+02 2.4170e+01 1.8160e-01 -2.8480e+02 6.9188e-02
2.2507e+02 2.4170e+01 1.8310e-01 -2.8608e+02 6.9186e-02
2.2485e+02 2.4158e+01 1.8461e-01 -2.8736e+02 6.9117e-02
2.2451e+02 2.4140e+01 1.8610e-01 -2.8867e+02 6.9013e-02
2.2405e+02 2.4115e+01 1.8760e-01 -2.9001e+02 6.8872e-02
2.2340e+02 2.4080e+01 1.8909e-01 -2.9138e+02 6.8674e-02
2.2252e+02 2.4033e+01 1.9057e-01 -2.9278e+02 6.8401e-02
2.2139e+02 2.3972e+01 1.9204e-01 -2.9420e+02 6.8056e-02
2.2010e+02 2.3902e+01 1.9352e-01 -2.9564e+02 6.7658e-02
2.1874e+02 2.3828e+01 1.9500e-01 -2.9709e+02 6.7241e-02
2.1743e+02 2.3756e+01 1.9648e-01 -2.9855e+02 6.6838e-02
2.1622e+02 2.3690e+01 1.9796e-01 -3.0001e+02 6.6464e-02
2.1508e+02 2.3627e+01 1.9945e-01 -3.0146e+02 6.6114e-02
2.1393e+02 2.3564e+01 2.0094e-01 -3.0288e+02 6.5760e-02
2.1266e+02 2.3494e+01 2.0244e-01 -3.0428e+02 6.5370e-02
2.1118e+02 2.3412e+01 2.0394e-01 -3.0564e+02 6.4916e-02
2.0949e+02 2.3318e+01 2.0544e-01 -3.0695e+02 6.4397e-02
2.0766e+02 2.3216e+01 2.0693e-01 -3.0822e+02 6.3834e-02
2.0588e+02 2.3116e+01 2.0842e-01 -3.0942e+02 6.3286e-02
2.0446e+02 2.3037e+01 2.0991e-01 -3.1057e+02 6.2849e-02
2.0386e+02 2.3003e+01 2.1140e-01 -3.1164e+02 6.2665e-02
2.0456e+02 2.3042e+01 2.1290e-01 -3.1267e+02 6.2881e-02
2.0681e+02 2.3168e+01 2.1440e-01 -3.1364e+02 6.3571e-02
2.1028e+02 2.3362e+01 2.1590e-01 -3.1457e+02 6.4640e-02
2.1409e+02 2.3573e+01 2.1738e-01 -3.1548e+02 6.5810e-02
2.1715e+02 2.3741e+01 2.1885e-01 -3.1638e+02 6.6751e-02
2.1883e+02 2.3833e+01 2.2032e-01 -3.1728e+02 6.7268e-02
2.1916e+02 2.3851e+01 2.2179e-01 -3.1819e+02 6.7370e-02
2.1862e+02 2.3821e+01 2.2325e-01 -3.1912e+02 6.7202e-02
2.1770e+02 2.3771e+01 2.2470e-01 -3.2008e+02 6.6920e-02
2.1674e+02 2.3718e+01 2.2615e-01 -3.2108e+02 6.6625e-02
2.1583e+02 2.3669e+01 2.2759e-01 -3.2211e+02 6.6345e-02
2.1492e+02 2.3619e+01 2.2902e-01 -3.2319e+02 6.6065e-02
2.1391e+02 2.3563e+01 2.3046e-01 -3.2431e+02 6.5755e-02
2.1276e+02 2.3500e+01 2.3189e-01 -3.2546e+02 6.5402e-02
2.1155e+02 2.3433e+01 2.3333e-01 -3.2663e+02 6.5030e-02
2.1051e+02 2.3375e+01 2.3476e-01 -3.2781e+02 6.4711e-02
2.1003e+02 2.3348e+01 2.3620e-01 -3.2899e+02 6.4562e-02
2.1050e+02 2.3375e+01 2.3764e-01 -3.3018e+02 6.4708e-02
2.1218e+02 2.3468e+01 2.3908e-01 -3.3138e+02 6.5224e-02
2.1493e+02 2.3619e+01 2.4052e-01 -3.3259e+02 6.6067e-02
2.1817e+02 2.3797e+01 2.4197e-01 -3.3381e+02 6.7066e-02
2.2115e+02 2.3959e+01 2.4343e-01 -3.3504e+02 6.7981e-02
2.2325e+02 2.4072e+01 2.4489e-01 -3.3627e+02 6.8625e-02
2.2424e+02 2.4125e+01 2.4634e-01 -3.3750e+02 6.8931e-02
2.2427e+02 2.4127e+01 2.4780e-01 -3.3873e+02 6.8940e-02
2.2361e+02 2.4091e+01 2.4925e-01 -3.3997e+02 6.8737e-02
2.2250e+02 2.4032e+01 2.5071e-01 -3.4120e+02 6.8397e-02
2.2112e+02 2.3957e+01 2.5215e-01 -3.4244e+02 6.7972e-02
2.1957e+02 2.3873e+01 2.5360e-01 -3.4369e+02 6.7496e-02
2.1797e+02 2.3785e+01 2.5504e-01 -3.4495e+02 6.7002e-02
2.1643e+02 2.3701e+01 2.5648e-01 -3.4621e+02 6.6529e-02
2.1511e+02 2.3629e+01 2.5792e-01 -3.4748e+02 6.6125e-02
2.1413e+02 2.3575e+01 2.5934e-01 -3.4875e+02 6.5822e-02
2.1347e+02 2.3539e+01 2.6076e-01 -3.5003e+02 6.5621e-02
2.1302e+02 2.3514e+01 2.6217e-01 -3.5132e+02 6.5482e-02
2.1256e+02 2.3489e+01 2.6357e-01 -3.5261e+02 6.5341e-02
2.1193e+02 2.3454e+01 2.6498e-01 -3.5390e+02 6.5146e-02
2.1105e+02 2.3405e+01 2.6639e-01 -3.5518e+02 6.4876e-02
2.0998e+02 2.3346e+01 2.6780e-01 -3.5647e+02 6.4548e-02
2.0881e+02 2.3280e+01 2.6922e-01 -3.5774e+02 6.4186e-02
2.0757e+02 2.3211e+01 2.7065e-01 -3.5901e+02 6.3807e-02
2.0625e+02 2.3137e+01 2.7208e-01 -3.6027e+02 6.3399e-02
2.0475e+02 2.3053e+01 2.7352e-01 -3.6151e+02 6.2939e-02
2.0302e+02 2.2955e+01 2.7496e-01 -3.6273e+02 6.2406e-02
2.0111e+02 2.2847e+01 2.7640e-01 -3.6392e+02 6.1819e-02
1.9929e+02 2.2744e+01 2.7784e-01 -3.6508e+02 6.1262e-02
1.9808e+02 2.2675e+01 2.7929e-01 -3.6620e+02 6.0890e-02
1.9804e+02 2.2672e+01 2.8073e-01 -3.6728e+02 6.0878e-02
1.9952e+02 2.2756e+01 2.8217e-01 -3.6833e+02 6.1330e-02
2.0228e+02 2.2914e+01 2.8359e-01 -3.6934e+02 6.2181e-02
2.0553e+02 2.3097e+01 2.8501e-01 -3.7032e+02 6.3178e-02
2.0822e+02 2.3248e+01 2.8644e-01 -3.7129e+02 6.4008e-02
2.0969e+02 2.3329e+01 2.8789e-01 -3.7226e+02 6.4457e-02
2.0980e+02 2.3336e+01 2.8934e-01 -3.7323e+02 6.4492e-02
2.0886e+02 2.3283e+01 2.9078e-01 -3.7422e+02 6.4203e-02
2.0729e+02 2.3196e+01 2.9223e-01 -3.7525e+02 6.3720e-02
2.0542e+02 2.3090e+01 2.9366e-01 -3.7632e+02 6.3144e-02
2.0340e+02 2.2977e+01 2.9508e-01 -3.7744e+02 6.2525e-02
2.0125e+02 2.2855e+01 2.9649e-01 -3.7861e+02 6.1863e-02
1.9885e+02 2.2719e+01 2.9789e-01 -3.7983e+02 6.1127e-02
1.9605e+02 2.2558e+01 2.9927e-01 -3.8109e+02 6.0265e-02
1.9270e+02 2.2364e+01 3.0065e-01 -3.8238e+02 5.9235e-02
1.8876e+02 2.2135e+01 3.0202e-01 -3.8369e+02 5.8025e-02
1.8439e+02 2.1877e+01 3.0339e-01 -3.8500e+02 5.6680e-02
1.7994e+02 2.1611e+01 3.0475e-01 -3.8630e+02 5.5313e-02
1.7605e+02 2.1376e+01 3.0612e-01 -3.8756e+02 5.4117e-02
1.7365e+02 2.1230e+01 3.0750e-01 -3.8874e+02 5.3378e-02
1.7382e+02 2.1240e+01 3.0889e-01 -3.8982e+02 5.3431e-02
1.7715e+02 2.1443e+01 3.1028e-01 -3.9076e+02 5.4457e-02
1.8262e+02 2.1771e+01 3.1168e-01 -3.9154e+02 5.6136e-02
1.8739e+02 2.2054e+01 3.1305e-01 -3.9215e+02 5.7604e-02
1.8894e+02 2.2145e+01 3.1443e-01 -3.9261e+02 5.8079e-02
1.8701e+02 2.2032e+01 3.1581e-01 -3.9294e+02 5.7486e-02
1.8322e+02 2.1807e+01 3.1718e-01 -3.9321e+02 5.6321e-02
1.7937e+02 2.1577e+01 3.1855e-01 -3.9343e+02 5.5139e-02
1.7653e+02 2.1406e+01 3.1991e-01 -3.9364e+02 5.4265e-02
1.7499e+02 2.1312e+01 3.2128e-01 -3.9385e+02 5.3792e-02
1.7460e+02 2.1288e+01 3.2265e-01 -3.9407e+02 5.3670e-02
1.7504e+02 2.1315e+01 3.2401e-01 -3.9432e+02 5.3807e-02
1.7607e+02 2.1378e+01 3.2536e-01 -3.9459e+02 5.4125e-02
1.7758e+02 2.1469e+01 3.2672e-01 -3.9489e+02 5.4588e-02
1.7953e+02 2.1587e+01 3.2810e-01 -3.9522e+02 5.5188e-02
1.8187e+02 2.1727e+01 3.2949e-01 -3.9558e+02 5.5906e-02
1.8442e+02 2.1878e+01 3.3088e-01 -3.9599e+02 5.6689e-02
1.8689e+02 2.2025e+01 3.3229e-01 -3.9644e+02 5.7450e-02
1.8900e+02 2.2149e+01 3.3370e-01 -3.9694e+02 5.8098e-02
1.9056e+02 2.2240e+01 3.3511e-01 -3.9748e+02 5.8577e-02
1.9153e+02 2.2297e+01 3.3652e-01 -3.9808e+02 5.8877e-02
1.9204e+02 2.2326e+01 3.3793e-01 -3.9873e+02 5.9031e-02
1.9224e+02 2.2338e+01 3.3933e-01 -3.9944e+02 5.9095e-02
1.9231e+02 2.2342e+01 3.4073e-01 -4.0019e+02 5.9116e-02
1.9236e+02 2.2344e+01 3.4213e-01 -4.0098e+02 5.9130e-02
1.9240e+02 2.2347e+01 3.4352e-01 -4.0181e+02 5.9144e-02
1.9242e+02 2.2348e+01 3.4490e-01 -4.0266e+02 5.9148e-02
1.9229e+02 2.2341e+01 3.4628e-01 -4.0353e+02 5.9111e-02
1.9191e+02 2.2318e+01 3.4764e-01 -4.0441e+02 5.8991e-02
1.9112e+02 2.2272e+01 3.4899e-01 -4.0528e+02 5.8749e-02
1.8981e+02 2.2196e+01 3.5033e-01 -4.0614e+02 5.8348e-02
1.8791e+02 2.2085e+01 3.5165e-01 -4.0698e+02 5.7764e-02
1.8538e+02 2.1935e+01 3.5297e-01 -4.0778e+02 5.6984e-02
1.8218e+02 2.1745e+01 3.5426e-01 -4.0855e+02 5.6001e-02
1.7830e+02 2.1512e+01 3.5555e-01 -4.0926e+02 5.4808e-02
1.7369e+02 2.1233e+01 3.5683e-01 -4.0991e+02 5.3393e-02
1.6839e+02 2.0906e+01 3.5812e-01 -4.1047e+02 5.1763e-02
1.6272e+02 2.0551e+01 3.5942e-01 -4.1093e+02 5.0020e-02
1.5778e+02 2.0237e+01 3.6074e-01 -4.1128e+02 4.8500e-02
1.5577e+02 2.0107e+01 3.6207e-01 -4.1156e+02 4.7882e-02
1.5916e+02 2.0325e+01 3.6342e-01 -4.1182e+02 4.8924e-02
1.6770e+02 2.0863e+01 3.6478e-01 -4.1212e+02 5.1549e-02
1.7634e+02 2.1394e+01 3.6617e-01 -4.1247e+02 5.4206e-02
1.7946e+02 2.1582e+01 3.6760e-01 -4.1281e+02 5.5164e-02
1.7653e+02 2.1405e+01 3.6902e-01 -4.1309e+02 5.4263e-02
1.7091e+02 2.1062e+01 3.7044e-01 -4.1328e+02 5.2538e-02
1.6585e+02 2.0748e+01 3.7186e-01 -4.1340e+02 5.0981e-02
1.6293e+02 2.0564e+01 3.7326e-01 -4.1347e+02 5.0084e-02
1.6240e+02 2.0531e+01 3.7467e-01 -4.1352e+02 4.9921e-02
1.6367e+02 2.0611e+01 3.7609e-01 -4.1359e+02 5.0312e-02
1.6580e+02 2.0745e+01 3.7752e-01 -4.1367e+02 5.0967e-02
1.6792e+02 2.0877e+01 3.7895e-01 -4.1379e+02 5.1618e-02
1.6955e+02 2.0978e+01 3.8039e-01 -4.1394e+02 5.2118e-02
1.7067e+02 2.1047e+01 3.8184e-01 -4.1414e+02 5.2464e-02
1.7158e+02 2.1103e+01 3.8331e-01 -4.1438e+02 5.2742e-02
1.7260e+02 2.1166e+01 3.8479e-01 -4.1467e+02 5.3055e-02
1.7393e+02 2.1247e+01 3.8628e-01 -4.1500e+02 5.3465e-02
1.7555e+02 2.1346e+01 3.8777e-01 -4.1538e+02 5.3963e-02
1.7723e+02 2.1448e+01 3.8927e-01 -4.1581e+02 5.4480e-02
1.7865e+02 2.1534e+01 3.9075e-01 -4.1627e+02 5.4917e-02
1.7953e+02 2.1587e+01 3.9222e-01 -4.1675e+02 5.5188e-02
1.7975e+02 2.1600e+01 3.9368e-01 -4.1724e+02 5.5255e-02
1.7937e+02 2.1577e+01 3.9513e-01 -4.1773e+02 5.5138e-02
1.7863e+02 2.1532e+01 3.9658e-01 -4.1821e+02 5.4909e-02
1.7784e+02 2.1485e+01 3.9803e-01 -4.1869e+02 5.4668e-02
1.7735e+02 2.1455e+01 3.9949e-01 -4.1915e+02 5.4517e-02
1.7741e+02 2.1459e+01 4.0095e-01 -4.1961e+02 5.4535e-02
1.7810e+02 2.1501e+01 4.0240e-01 -4.2007e+02 5.4748e-02
1.7930e+02 2.1573e+01 4.0386e-01 -4.2052e+02 5.5117e-02
1.8073e+02 2.1658e+01 4.0531e-01 -4.2098e+02 5.5555e-02
1.8207e+02 2.1739e+01 4.0675e-01 -4.2144e+02 5.5967e-02
1.8312e+02 2.1802e+01 4.0817e-01 -4.2191e+02 5.6292e-02
1.8386e+02 2.1845e+01 4.0959e-01 -4.2237e+02 5.6518e-02
1.8436e+02 2.1875e+01 4.1100e-01 -4.2283e+02 5.6672e-02
1.8476e+02 2.1899e+01 4.1241e-01 -4.2331e+02 5.6793e-02
1.8515e+02 2.1922e+01 4.1382e-01 -4.2378e+02 5.6915e-02
1.8561e+02 2.1949e+01 4.1522e-01 -4.2428e+02 5.7057e-02
1.8615e+02 2.1981e+01 4.1663e-01 -4.2479e+02 5.7223e-02
1.8676e+02 2.2017e+01 4.1803e-01 -4.2532e+02 5.7408e-02
1.8738e+02 2.2054e+01 4.1943e-01 -4.2587e+02 5.7600e-02
1.8797e+02 2.2089e+01 4.2084e-01 -4.2645e+02 5.7783e-02
1.8847e+02 2.2118e+01 4.2224e-01 -4.2704e+02 5.7936e-02
1.8881e+02 2.2137e+01 4.2364e-01 -4.2766e+02 5.8038e-02
1.8890e+02 2.2143e+01 4.2504e-01 -4.2830e+02 5.8068e-02
1.8870e+02 2.2131e+01 4.2643e-01 -4.2895e+02 5.8005e-02
1.8815e+02 2.2099e+01 4.2783e-01 -4.2962e+02 5.7837e-02
1.8728e+02 2.2048e+01 4.2922e-01 -4.3028e+02 5.7571e-02
1.8620e+02 2.1984e+01 4.3062e-01 -4.3094e+02 5.7236e-02
1.8510e+02 2.1919e+01 4.3202e-01 -4.3160e+02 5.6900e-02
1.8435e+02 2.1874e+01 4.3342e-01 -4.3225e+02 5.6668e-02
1.8431e+02 2.1872e+01 4.3482e-01 -4.3291e+02 5.6657e-02
1.8525e+02 2.1928e+01 4.3623e-01 -4.3356e+02 5.6946e-02
1.8709e+02 2.2037e+01 4.3764e-01 -4.3423e+02 5.7511e-02
1.8934e+02 2.2169e+01 4.3905e-01 -4.3491e+02 5.8203e-02
1.9132e+02 2.2284e+01 4.4046e-01 -4.3561e+02 5.8810e-02
1.9248e+02 2.2352e+01 4.4187e-01 -4.3631e+02 5.9169e-02
1.9271e+02 2.2365e+01 4.4327e-01 -4.3700e+02 5.9240e-02
1.9223e+02 2.2337e+01 4.4466e-01 -4.3769e+02 5.9090e-02
1.9138e+02 2.2288e+01 4.4604e-01 -4.3838e+02 5.8830e-02
1.9050e+02 2.2236e+01 4.4742e-01 -4.3905e+02 5.8559e-02
1.8981e+02 2.2196e+01 4.4879e-01 -4.3972e+02 5.8347e-02
1.8946e+02 2.2175e+01 4.5015e-01 -4.4040e+02 5.8238e-02
1.8950e+02 2.2178e+01 4.5150e-01 -4.4107e+02 5.8253e-02
1.8997e+02 2.2205e+01 4.5285e-01 -4.4174e+02 5.8395e-02
1.9082e+02 2.2255e+01 4.5419e-01 -4.4242e+02 5.8656e-02
1.9197e+02 2.2322e+01 4.5553e-01 -4.4310e+02 5.9011e-02
1.9331e+02 2.2400e+01 4.5687e-01 -4.4378e+02 5.9422e-02
1.9467e+02 2.2479e+01 4.5820e-01 -4.4447e+02 5.9841e-02
1.9591e+02 2.2550e+01 4.5954e-01 -4.4517e+02 6.0222e-02
1.9688e+02 2.2606e+01 4.6088e-01 -4.4588e+02 6.0519e-02
1.9748e+02 2.2640e+01 4.6223e-01 -4.4659e+02 6.0705e-02
1.9768e+02 2.2652e+01 4.6358e-01 -4.4730e+02 6.0767e-02
1.9751e+02 2.2642e+01 4.6493e-01 -4.4803e+02 6.0715e-02
1.9706e+02 2.2616e+01 4.6628e-01 -4.4875e+02 6.0575e-02
1.9644e+02 2.2581e+01 4.6763e-01 -4.4949e+02 6.0386e-02
1.9583e+02 2.2545e+01 4.6898e-01 -4.5023e+02 6.0197e-02
1.9537e+02 2.2519e+01 4.7033e-01 -4.5098e+02 6.0057e-02
1.9522e+02 2.2510e+01 4.7169e-01 -4.5175e+02 6.0010e-02
1.9543e+02 2.2522e+01 4.7305e-01 -4.5255e+02 6.0073e-02
1.9589e+02 2.2549e+01 4.7440e-01 -4.5337e+02 6.0217e-02
1.9639e+02 2.2578e+01 4.7577e-01 -4.5421e+02 6.0370e-02
1.9660e+02 2.2590e+01 4.7713e-01 -4.5508e+02 6.0434e-02
1.9627e+02 2.2570e+01 4.7850e-01 -4.5597e+02 6.0331e-02
1.9531e+02 2.2515e+01 4.7986e-01 -4.5686e+02 6.0038e-02
1.9387e+02 2.2432e+01 4.8123e-01 -4.5775e+02 5.9595e-02
1.9223e+02 2.2337e+01 4.8259e-01 -4.5863e+02 5.9089e-02
1.9073e+02 2.2250e+01 4.8396e-01 -4.5950e+02 5.8629e-02
1.8967e+02 2.2188e+01 4.8533e-01 -4.6036e+02 5.8303e-02
1.8917e+02 2.2159e+01 4.8670e-01 -4.6120e+02 5.8150e-02
1.8913e+02 2.2156e+01 4.8807e-01 -4.6204e+02 5.8138e-02
1.8925e+02 2.2163e+01 4.8945e-01 -4.6285e+02 5.8176e-02
1.8916e+02 2.2158e+01 4.9083e-01 -4.6364e+02 5.8148e-02
1.8859e+02 2.2125e+01 4.9221e-01 -4.6441e+02 5.7972e-02
1.8749e+02 2.2060e+01 4.9358e-01 -4.6515e+02 5.7634e-02
1.8602e+02 2.1974e+01 4.9496e-01 -4.6585e+02 5.7183e-02
1.8448e+02 2.1882e+01 4.9634e-01 -4.6652e+02 5.6708e-02
1.8317e+02 2.1805e+01 4.9772e-01 -4.6717e+02 5.6307e-02
1.8238e+02 2.1757e+01 4.9910e-01 -4.6780e+02 5.6062e-02
1.8223e+02 2.1749e+01 5.0048e-01 -4.6841e+02 5.6018e-02
1.8272e+02 2.1777e+01 5.0186e-01 -4.6903e+02 5.6167e-02
1.8362e+02 2.1831e+01 5.0326e-01 -4.6965e+02 5.6444e-02
